Entry	Action	User Name	Updated Date
法长老	Deleted	NhuY	2013-07-14 16:15:26.480-05:00
余家族	Deleted	NhuY	2013-07-14 16:49:32.388-05:00
管家族	Deleted	NhuY	2013-07-14 17:54:39.649-05:00
索家族	Deleted	NhuY	2013-07-14 18:42:36.527-05:00
应姐姐	Deleted	nnguyen	2013-07-15 10:41:01.323-05:00
许世子	Deleted	nnguyen	2013-07-15 12:13:35.264-05:00
管嬷嬷	Deleted	nnguyen	2013-07-15 13:51:02.376-05:00
养姑娘	Deleted	NhuY	2013-07-15 17:45:19.384-05:00
祝姥姥	Deleted	NhuY	2013-07-15 18:30:52.709-05:00
解老头	Deleted	NhuY	2013-07-16 06:00:00.424-05:00
般罗密心经	Added	nnguyen	2013-07-16 11:37:04.047-05:00
计爷爷	Deleted	nnguyen	2013-07-17 07:25:31.435-05:00
权当家	Deleted	nnguyen	2013-07-17 09:27:00.900-05:00
亚历山大	Updated	NhuY	2014-07-13 19:38:02.882-05:00
黄世仁	Added	nnguyen	2013-07-17 15:17:23.731-05:00
计姐姐	Deleted	nnguyen	2013-07-17 15:34:59.630-05:00
王奶奶	Deleted	NhuY	2013-07-17 19:33:20.558-05:00
应小妹	Deleted	NhuY	2013-07-17 20:47:45.001-05:00
钱婆婆	Deleted	NhuY	2013-07-17 20:53:12.357-05:00
祝大叔	Deleted	NhuY	2013-07-17 22:45:25.752-05:00
满姐姐	Deleted	NhuY	2013-07-18 05:51:05.913-05:00
况嬷嬷	Deleted	nnguyen	2013-07-18 13:10:34.513-05:00
兰妹妹	Deleted	NhuY	2013-07-18 20:56:18.341-05:00
阿拉伯	Added	NhuY	2013-07-18 22:03:39.900-05:00
蒲松龄	Added	NhuY	2013-07-18 22:04:16.786-05:00
曹雪芹	Added	NhuY	2013-07-18 22:04:24.804-05:00
许哥哥	Deleted	NhuY	2013-07-19 05:38:08.161-05:00
福大姐	Deleted	nnguyen	2013-07-19 09:28:33.068-05:00
计大哥	Deleted	nnguyen	2013-07-19 12:00:26.687-05:00
钱姐姐	Deleted	nnguyen	2013-07-19 14:07:26.655-05:00
计先生	Deleted	nnguyen	2013-07-19 15:11:56.919-05:00
养兄弟	Deleted	NhuY	2013-07-19 18:20:45.005-05:00
管大哥	Deleted	NhuY	2013-07-20 03:50:55.573-05:00
许同学	Deleted	NhuY	2013-07-20 10:42:08.705-05:00
司老板	Deleted	NhuY	2013-07-20 15:47:44.074-05:00
常丫头	Deleted	NhuY	2013-07-20 18:30:31.222-05:00
干皇子	Deleted	NhuY	2013-07-20 19:15:08.662-05:00
方家族	Deleted	NhuY	2013-07-21 07:49:25.830-05:00
海迷星	Added	NhuY	2013-07-21 08:58:41.266-05:00
管兄弟	Deleted	NhuY	2013-07-21 15:35:07.256-05:00
兰姐姐	Deleted	NhuY	2013-07-21 19:42:10.298-05:00
经嬷嬷	Deleted	NhuY	2013-07-21 21:48:12.403-05:00
都老大	Deleted	NhuY	2013-07-21 22:33:47.810-05:00
任知县	Deleted	NhuY	2013-07-21 22:59:59.623-05:00
姓先生	Deleted	nnguyen	2013-07-22 13:22:00.400-05:00
福公公	Deleted	NhuY	2013-07-22 20:24:40.112-05:00
花夫人	Deleted	NhuY	2013-07-23 05:00:48.101-05:00
言哥哥	Deleted	NhuY	2013-07-23 05:17:09.078-05:00
扶妹妹	Deleted	NhuY	2013-07-23 18:33:56.625-05:00
宫娘娘	Deleted	NhuY	2013-07-23 18:34:21.419-05:00
广寒宫	Added	NhuY	2013-07-23 19:30:54.741-05:00
宣太医	Deleted	NhuY	2013-07-23 19:33:19.532-05:00
帕斯维尔幽能回充体系	Added	NhuY	2013-07-24 05:29:44.633-05:00
帕斯维尔	Added	NhuY	2013-07-24 05:29:58.781-05:00
国同学	Deleted	NhuY	2013-07-25 04:01:42.942-05:00
伊甸园	Added	nnguyen	2013-07-25 13:49:35.347-05:00
马克思	Added	NhuY	2013-07-25 21:43:51.783-05:00
东大姐	Deleted	NhuY	2013-07-26 21:12:48.071-05:00
山哥哥	Deleted	NhuY	2013-07-27 11:24:55.524-05:00
乾坤雷	Added	NhuY	2013-07-27 15:26:38.363-05:00
管哥哥	Deleted	NhuY	2013-07-27 17:04:19.629-05:00
解哥哥	Deleted	NhuY	2013-07-27 17:20:39.341-05:00
应哥哥	Deleted	NhuY	2013-07-27 20:49:24.561-05:00
兰丫头	Deleted	NhuY	2013-07-28 07:36:40.176-05:00
常家族	Deleted	NhuY	2013-07-28 15:42:41.929-05:00
习姑姑	Deleted	NhuY	2013-07-28 18:31:18.592-05:00
马姑娘	Deleted	NhuY	2013-07-28 22:25:48.334-05:00
经老大	Deleted	NhuY	2013-07-29 19:24:06.334-05:00
花姐姐	Deleted	NhuY	2013-07-30 20:11:31.833-05:00
程咬金	Added	NhuY	2013-07-31 04:56:18.133-05:00
富公子	Deleted	NhuY	2013-07-31 06:02:07.407-05:00
林肯车	Added	nnguyen	2013-07-31 08:09:51.706-05:00
干兄弟	Deleted	nnguyen	2013-07-31 08:15:26.206-05:00
金少爷	Deleted	NhuY	2013-07-31 20:17:59.790-05:00
管皇子	Deleted	NhuY	2013-08-01 05:17:40.979-05:00
百侍卫	Deleted	nnguyen	2013-08-01 08:40:31.934-05:00
花同学	Deleted	NhuY	2013-08-02 05:26:28.973-05:00
解妹妹	Deleted	NhuY	2013-08-02 19:38:14.225-05:00
管老夫人	Deleted	NhuY	2013-08-02 20:48:50.403-05:00
解老夫人	Deleted	NhuY	2013-08-02 23:11:37.636-05:00
盛家族	Deleted	NhuY	2013-08-04 09:37:33.020-05:00
利家族	Deleted	NhuY	2013-08-04 09:42:40.559-05:00
花仙子	Deleted	NhuY	2013-08-04 10:17:49.693-05:00
玛莎拉蒂	Added	NhuY	2013-08-04 20:20:06.937-05:00
兰博基尼	Added	NhuY	2013-08-05 05:29:52.615-05:00
王大人	Deleted	NhuY	2013-08-05 05:30:51.616-05:00
法帮主	Deleted	nnguyen	2013-08-05 13:27:45.746-05:00
怀皇子	Deleted	nnguyen	2013-08-05 14:31:10.320-05:00
解少爷	Deleted	nnguyen	2013-08-06 12:59:29.503-05:00
贝妹妹	Deleted	NhuY	2013-08-06 19:21:43.974-05:00
马当家	Deleted	NhuY	2013-08-06 20:35:18.014-05:00
干宫女	Deleted	NhuY	2013-08-07 05:15:03.053-05:00
艾德里安	Added	nnguyen	2013-08-07 10:56:31.637-05:00
迈克尔	Added	nnguyen	2013-08-07 11:06:04.858-05:00
安德鲁	Added	nnguyen	2013-08-07 11:06:21.256-05:00
经先生	Deleted	NhuY	2013-08-07 16:50:58.809-05:00
卫大哥	Deleted	NhuY	2013-08-08 05:59:23.646-05:00
苏东坡	Added	nnguyen	2013-08-08 08:49:21.319-05:00
龙皇子	Deleted	nnguyen	2013-08-08 10:11:48.952-05:00
王羲之	Added	nnguyen	2013-08-08 12:12:00.444-05:00
颜真卿	Added	nnguyen	2013-08-08 13:31:23.283-05:00
柳公权的	Added	nnguyen	2013-08-08 13:31:33.823-05:00
王右军	Added	nnguyen	2013-08-08 13:31:42.633-05:00
白居易	Added	NhuY	2013-08-08 17:35:42.506-05:00
公世子	Deleted	NhuY	2013-08-08 20:32:24.151-05:00
卫统领	Deleted	NhuY	2013-08-08 20:32:35.338-05:00
况世子	Deleted	nnguyen	2013-08-09 11:46:56.245-05:00
钦同学	Deleted	nnguyen	2013-08-09 13:16:42.495-05:00
杨公子	Deleted	NhuY	2013-08-09 18:52:48.755-05:00
元夫人	Deleted	NhuY	2013-08-10 11:33:41.360-05:00
相夫人	Deleted	NhuY	2013-08-10 21:08:15.024-05:00
相大人	Deleted	NhuY	2013-08-11 08:52:31.189-05:00
宗人府	Added	NhuY	2013-08-11 09:41:42.623-05:00
国皇子	Deleted	NhuY	2013-08-11 09:57:49.491-05:00
张贵妃	Deleted	NhuY	2013-08-11 10:09:11.642-05:00
方县令	Deleted	NhuY	2013-08-11 10:43:08.947-05:00
干仙君	Deleted	NhuY	2013-08-11 15:48:19.790-05:00
贝多芬	Added	NhuY	2013-08-11 18:46:53.493-05:00
钱姑姑	Deleted	NhuY	2013-08-11 19:07:57.274-05:00
辛德勒的名单	Added	NhuY	2013-08-11 19:14:35.002-05:00
亨德尔	Added	NhuY	2013-08-11 19:20:51.311-05:00
约书亚	Added	NhuY	2013-08-11 19:21:17.423-05:00
萨拉萨蒂	Added	NhuY	2013-08-11 21:19:56.356-05:00
方殿下	Deleted	nnguyen	2013-08-12 10:09:08.525-05:00
罗浮宫	Added	NhuY	2013-08-12 18:07:39.608-05:00
布鲁诺	Added	NhuY	2013-08-12 20:01:39.275-05:00
张 * 玲	Deleted	NhuY	2013-08-12 21:06:57.671-05:00
毛泽东	Added	NhuY	2013-08-12 21:52:08.357-05:00
观世音菩萨	Added	NhuY	2013-08-13 05:02:28.942-05:00
浮士德	Added	NhuY	2013-08-13 20:26:41.343-05:00
任师父	Deleted	NhuY	2013-08-15 19:10:44.075-05:00
席先生	Deleted	NhuY	2013-08-15 20:26:52.224-05:00
沈家	Added	NhuY	2013-08-16 20:51:08.828-05:00
亚马逊	Added	NhuY	2013-08-17 07:29:01.629-05:00
居夫人	Deleted	NhuY	2013-08-17 20:56:16.716-05:00
宦小姐	Deleted	NhuY	2013-08-18 06:00:25.067-05:00
房玄龄	Added	NhuY	2013-08-18 19:30:00.926-05:00
杜如晦	Added	NhuY	2013-08-18 19:30:07.325-05:00
任老师	Deleted	NhuY	2013-08-18 20:33:30.292-05:00
英格兰	Added	NhuY	2013-08-19 00:19:49.885-05:00
安格拉	Added	NhuY	2013-08-19 00:32:08.204-05:00
亚特兰	Added	NhuY	2013-08-19 00:32:41.382-05:00
安其拉	Updated	NhuY	2013-08-19 00:35:13.119-05:00
车老师	Deleted	NhuY	2013-08-19 00:48:06.231-05:00
安东尼奥	Added	NhuY	2013-08-19 01:04:54.955-05:00
爱德华	Updated	NhuY	2013-08-19 01:23:44.410-05:00
许当家	Deleted	NhuY	2013-08-19 04:51:46.347-05:00
花老师	Deleted	nnguyen	2013-08-19 11:58:55.684-05:00
卫先生	Deleted	nnguyen	2013-08-19 12:06:53.747-05:00
海德拉	Added	NhuY	2013-08-19 16:25:05.432-05:00
查管家	Deleted	NhuY	2013-08-19 17:03:22.105-05:00
查大侠	Deleted	NhuY	2013-08-19 21:53:30.397-05:00
阿美拉	Added	NhuY	2013-08-20 17:20:22.679-05:00
丰大人	Deleted	NhuY	2013-08-20 18:00:55.899-05:00
孔乙己	Added	NhuY	2013-08-20 20:15:40.701-05:00
古叔叔	Deleted	NhuY	2013-08-20 20:17:23.145-05:00
麦克斯	Added	NhuY	2013-08-20 20:29:52.152-05:00
克里斯汀	Added	NhuY	2013-08-21 05:35:55.153-05:00
霍尔	Deleted	NhuY	2013-08-21 05:36:12.261-05:00
拉尔夫	Added	NhuY	2013-08-21 16:52:19.059-05:00
波拿巴	Added	NhuY	2013-08-22 21:30:48.091-05:00
容军师	Deleted	NhuY	2013-08-23 05:50:31.539-05:00
伊迪斯	Added	NhuY	2013-08-24 02:18:55.730-05:00
管叔叔	Deleted	NhuY	2013-08-24 03:49:52.365-05:00
菲尔特	Added	NhuY	2013-08-24 06:46:13.218-05:00
阿普顿	Added	NhuY	2013-08-24 06:46:52.758-05:00
凯贝尔	Added	NhuY	2013-08-24 06:48:01.573-05:00
茱丽叶	Added	NhuY	2013-08-24 12:55:22.784-05:00
班克罗	Added	NhuY	2013-08-24 13:07:16.413-05:00
伊温妮	Updated	NhuY	2013-08-24 13:08:01.807-05:00
布雷迪	Added	NhuY	2013-08-24 13:42:38.933-05:00
凡尔赛	Added	NhuY	2013-08-24 17:41:08.896-05:00
维克多	Added	NhuY	2013-08-24 18:03:13.756-05:00
祖爷爷	Deleted	NhuY	2013-08-24 20:35:55.034-05:00
哈根达斯	Added	NhuY	2013-08-25 16:01:55.698-05:00
灰太狼	Added	NhuY	2013-08-25 16:14:14.940-05:00
喜羊羊	Added	NhuY	2013-08-25 16:14:18.416-05:00
单同学	Deleted	NhuY	2013-08-25 16:55:19.433-05:00
许弟弟	Deleted	NhuY	2013-08-25 17:20:01.135-05:00
任老二	Deleted	NhuY	2013-08-25 17:20:04.177-05:00
安达卢西亚	Updated	NhuY	2013-08-25 19:40:25.633-05:00
贝少爷	Deleted	NhuY	2013-08-25 19:53:19.276-05:00
金不换	Deleted	NhuY	2013-10-16 04:50:51.597-05:00
卢卡斯	Added	nnguyen	2013-08-26 11:49:45.223-05:00
王佳芝	Added	nnguyen	2013-08-26 12:20:15.791-05:00
花妹妹	Deleted	nnguyen	2013-08-26 12:20:40.598-05:00
许大哥	Deleted	nnguyen	2013-08-26 12:20:52.832-05:00
杜蕾斯	Added	nnguyen	2013-08-26 12:32:02.148-05:00
杰士邦	Added	nnguyen	2013-08-26 12:32:10.953-05:00
周杰伦	Added	nnguyen	2013-08-27 13:36:32.699-05:00
阿玛尼	Added	nnguyen	2013-08-27 14:37:18.506-05:00
苍老师	Deleted	nnguyen	2013-08-27 15:14:30.806-05:00
布吉岛	Added	NhuY	2013-08-27 19:44:51.319-05:00
托勒密	Added	NhuY	2013-08-27 19:58:42.121-05:00
耶稣	Added	NhuY	2013-08-27 20:05:58.879-05:00
贝吉塔	Added	NhuY	2013-08-27 20:08:10.392-05:00
马文才	Added	NhuY	2013-08-27 20:14:19.189-05:00
梁山伯	Added	NhuY	2013-08-27 20:14:23.274-05:00
祝英台	Added	NhuY	2013-08-27 20:14:29.009-05:00
芭芭拉	Added	NhuY	2013-08-27 20:15:38.193-05:00
亚里斯多德	Added	NhuY	2013-08-28 17:43:33.641-05:00
斯多亚学派	Added	NhuY	2013-08-28 17:44:28.447-05:00
汉灵帝	Added	NhuY	2013-08-28 17:46:13.222-05:00
巴克特里亚	Added	NhuY	2013-08-28 17:59:09.946-05:00
塞琉西王朝	Added	NhuY	2013-08-28 18:00:03.716-05:00
马其顿	Added	NhuY	2013-08-28 18:00:14.051-05:00
迦德菲塞斯	Added	NhuY	2013-08-28 18:01:59.176-05:00
塔吉克	Added	NhuY	2013-08-28 18:02:10.483-05:00
白沙瓦	Added	NhuY	2013-08-28 18:35:03.162-05:00
迦腻色伽	Added	NhuY	2013-08-28 18:35:52.706-05:00
富楼沙	Added	NhuY	2013-08-28 18:36:42.195-05:00
巴米扬	Added	NhuY	2013-08-28 18:37:44.569-05:00
塔利班	Added	NhuY	2013-08-28 18:37:58.873-05:00
迦腻色伽一世	Added	NhuY	2013-08-28 18:38:59.681-05:00
韦苏提婆	Added	NhuY	2013-08-28 18:39:51.079-05:00
应先生	Deleted	NhuY	2013-08-28 19:01:36.991-05:00
秦始皇	Added	NhuY	2013-08-28 19:36:19.411-05:00
朱元璋	Added	NhuY	2013-08-28 19:36:24.609-05:00
特修斯	Added	NhuY	2013-08-28 19:39:28.545-05:00
普卢塔克	Added	NhuY	2013-08-28 19:40:25.873-05:00
祖公子	Deleted	NhuY	2013-08-28 20:03:34.093-05:00
杀死比尔	Added	NhuY	2013-08-29 19:23:08.346-05:00
米开朗基罗	Added	NhuY	2013-08-29 20:38:04.762-05:00
奥伯莱恩	Added	NhuY	2013-08-30 17:51:52.630-05:00
索利达尔	Added	NhuY	2013-08-30 17:52:08.998-05:00
亚欧大厦	Added	NhuY	2013-08-30 17:52:37.308-05:00
修罗之王	Added	NhuY	2013-08-30 20:58:57.551-05:00
靖国神社	Added	NhuY	2013-08-30 21:08:25.235-05:00
加特林	Updated	NhuY	2014-02-16 08:55:27.120-06:00
鲁迅	Added	NhuY	2013-08-31 14:26:20.532-05:00
巴哥哥	Deleted	NhuY	2013-08-31 18:34:55.636-05:00
祝娘娘	Deleted	NhuY	2013-08-31 23:29:03.578-05:00
黄宫女	Deleted	NhuY	2013-09-01 08:55:29.211-05:00
龚自珍	Added	NhuY	2013-09-01 10:06:48.057-05:00
经姐姐	Deleted	NhuY	2013-09-01 11:43:28.180-05:00
安徒生	Added	NhuY	2013-09-01 23:04:49.105-05:00
巴妹妹	Deleted	NhuY	2013-09-02 07:00:19.590-05:00
常姑娘	Deleted	NhuY	2013-09-02 07:14:35.361-05:00
管姑娘	Deleted	NhuY	2013-09-02 07:50:51.789-05:00
巴小姐	Deleted	NhuY	2013-09-02 09:21:58.161-05:00
美杜莎	Added	NhuY	2013-09-02 16:23:02.334-05:00
祖师爷	Deleted	nnguyen	2013-09-03 07:56:04.672-05:00
蚩尤	Added	NhuY	2013-09-04 19:37:01.897-05:00
干皇叔	Deleted	NhuY	2013-09-05 04:46:55.967-05:00
居师弟	Deleted	nnguyen	2013-09-05 09:15:33.553-05:00
姓兄弟	Deleted	nnguyen	2013-09-05 09:29:32.353-05:00
言老太太	Deleted	NhuY	2013-09-05 18:43:08.753-05:00
习管家	Deleted	NhuY	2013-09-05 19:15:11.264-05:00
双老太太	Deleted	NhuY	2013-09-05 19:22:22.110-05:00
曾少爷	Deleted	NhuY	2013-09-05 20:37:35.439-05:00
解老太太	Deleted	NhuY	2013-09-05 21:27:48.667-05:00
诸兄弟	Deleted	NhuY	2013-09-05 21:55:02.432-05:00
通皇子	Deleted	nnguyen	2013-09-06 09:23:18.457-05:00
金刚般若波罗蜜经	Added	nnguyen	2013-09-06 14:51:30.251-05:00
徐志摩	Added	nnguyen	2013-09-06 16:31:22.826-05:00
余姑娘	Deleted	NhuY	2013-09-06 19:30:09.426-05:00
计老太太	Deleted	NhuY	2013-09-06 21:27:09.870-05:00
许老三	Deleted	NhuY	2013-09-07 05:24:00.534-05:00
东姐姐	Deleted	NhuY	2013-09-07 06:52:57.464-05:00
况太夫人	Deleted	NhuY	2013-09-07 09:38:14.564-05:00
红大嫂	Deleted	NhuY	2013-09-07 09:51:06.959-05:00
云台二十八将	Added	NhuY	2013-09-07 10:32:42.700-05:00
卡彭	Added	NhuY	2013-09-07 14:37:10.598-05:00
卡登	Added	NhuY	2013-09-07 14:37:51.499-05:00
卡米	Added	NhuY	2013-09-07 14:37:59.058-05:00
卡罗	Added	NhuY	2013-09-07 14:38:07.667-05:00
卢克	Added	NhuY	2013-09-07 14:38:22.493-05:00
卢卡	Added	NhuY	2013-09-07 14:38:28.898-05:00
帅大人	Deleted	NhuY	2013-09-07 15:47:13.190-05:00
高师父	Deleted	NhuY	2013-09-08 07:27:39.392-05:00
华长老	Deleted	NhuY	2013-09-08 12:33:23.183-05:00
况少主	Deleted	NhuY	2013-09-08 15:05:27.629-05:00
管太夫人	Deleted	nnguyen	2013-09-11 11:46:35.159-05:00
齐太太	Added	NhuY	2013-09-11 20:50:38.900-05:00
平老爷子	Deleted	NhuY	2013-09-11 21:13:51.059-05:00
建康城	Added	NhuY	2013-09-12 17:08:23.609-05:00
吐蕃	Added	NhuY	2013-09-12 19:02:30.544-05:00
查大郎	Deleted	NhuY	2013-09-12 20:07:26.258-05:00
任当家	Deleted	NhuY	2013-09-12 20:43:03.517-05:00
未央宫	Added	NhuY	2013-09-12 21:14:09.642-05:00
长乐宫	Added	NhuY	2013-09-12 21:17:27.255-05:00
齐小鬼	Deleted	nnguyen	2013-09-13 10:26:38.288-05:00
史家族	Deleted	NhuY	2013-09-13 19:56:39.485-05:00
赏姑姑	Deleted	NhuY	2013-09-13 22:37:49.904-05:00
武则天	Added	NhuY	2013-09-14 04:27:29.149-05:00
李世民	Added	NhuY	2013-09-14 04:27:42.784-05:00
子长	Deleted	nnguyen	2013-09-18 14:15:39.973-05:00
宫侍卫	Deleted	NhuY	2013-09-14 09:54:23.995-05:00
卫子夫	Added	NhuY	2013-09-14 09:59:30.004-05:00
汉武帝	Added	NhuY	2013-09-14 15:21:40.908-05:00
余仙君	Deleted	NhuY	2013-09-14 20:56:30.423-05:00
李亚鹏	Added	NhuY	2013-09-15 06:19:12.648-05:00
管殿下	Deleted	NhuY	2013-09-15 15:07:34.958-05:00
宗兄弟	Deleted	NhuY	2013-09-15 15:14:32.509-05:00
个月嫂	Added	NhuY	2013-09-15 21:27:29.491-05:00
皮少爷	Deleted	NhuY	2013-09-16 04:47:24.525-05:00
符姑娘	Deleted	nnguyen	2013-09-16 09:39:36.078-05:00
红师父	Deleted	nnguyen	2013-09-16 09:50:09.468-05:00
宋真宗	Added	nnguyen	2013-09-16 12:11:43.730-05:00
唐太宗	Added	nnguyen	2013-09-16 12:12:20.182-05:00
萧真人	Deleted	NhuY	2013-09-17 18:30:20.668-05:00
艾尔华	Added	NhuY	2013-09-17 19:53:05.195-05:00
爱尔莎	Updated	NhuY	2013-09-17 19:58:12.851-05:00
秋姑姑	Deleted	nnguyen	2013-09-18 07:04:20.399-05:00
宫掌门	Deleted	nnguyen	2013-09-18 08:54:02.412-05:00
花大人	Deleted	nnguyen	2013-09-18 14:05:42.085-05:00
宗护法	Deleted	NhuY	2013-09-18 18:01:37.188-05:00
姬姑娘	Deleted	nnguyen	2013-09-19 08:31:38.995-05:00
席家族	Deleted	nnguyen	2013-09-19 14:45:23.601-05:00
狼居胥	Added	NhuY	2013-09-19 18:15:48.945-05:00
贝师兄	Deleted	NhuY	2013-09-19 20:33:49.523-05:00
须老头	Deleted	nnguyen	2013-09-20 08:18:32.132-05:00
管大爷	Deleted	NhuY	2013-09-21 06:46:00.566-05:00
王哥哥	Deleted	NhuY	2013-09-21 14:30:10.034-05:00
海底两万里	Updated	NhuY	2013-09-21 19:06:00.699-05:00
尤利西斯	Added	NhuY	2013-09-21 20:13:08.468-05:00
菲利斯	Added	NhuY	2013-09-21 22:17:57.736-05:00
周星驰	Added	NhuY	2013-09-21 23:18:00.325-05:00
地中海	Added	NhuY	2013-09-22 00:02:20.099-05:00
雷普利	Added	NhuY	2013-09-22 07:10:21.808-05:00
太上老君	Added	NhuY	2013-09-22 14:28:22.443-05:00
如来佛祖	Added	NhuY	2013-09-22 14:28:27.182-05:00
西游记	Added	NhuY	2013-09-22 14:28:32.758-05:00
莱恩哈特	Added	NhuY	2013-09-22 18:09:11.058-05:00
布丽姬	Added	NhuY	2013-09-22 18:10:32.911-05:00
迪瓦尔	Added	NhuY	2013-09-22 18:11:13.837-05:00
岭南	Added	nnguyen	2013-09-23 13:04:37.273-05:00
法当家	Deleted	nnguyen	2013-09-23 14:08:24.686-05:00
卫大叔	Deleted	nnguyen	2013-09-24 13:12:08.159-05:00
陈友谅	Added	NhuY	2013-09-24 19:15:32.939-05:00
刘伯温	Added	NhuY	2013-09-24 19:15:49.775-05:00
常遇春	Added	NhuY	2013-09-24 19:16:01.507-05:00
徐寿辉	Added	NhuY	2013-09-24 19:16:23.052-05:00
张士诚	Added	NhuY	2013-09-24 19:16:26.898-05:00
昭武	Added	NhuY	2013-09-24 19:16:40.513-05:00
尚寝局	Added	NhuY	2013-09-24 19:40:17.971-05:00
任太医	Deleted	NhuY	2013-09-24 19:42:50.784-05:00
定远将军	Added	NhuY	2013-09-24 19:57:27.320-05:00
雍正	Added	NhuY	2013-09-24 20:15:31.465-05:00
慈宁宫	Added	NhuY	2013-09-24 20:19:47.770-05:00
朱由校	Added	NhuY	2013-09-24 20:52:59.905-05:00
明熹宗	Added	NhuY	2013-09-24 20:53:03.249-05:00
魏忠贤	Added	NhuY	2013-09-24 20:53:11.330-05:00
赵佶	Added	NhuY	2013-09-24 20:53:25.393-05:00
蒙恬	Added	NhuY	2013-09-24 20:54:45.122-05:00
刘彻	Added	NhuY	2013-09-24 20:55:02.567-05:00
刘据	Added	NhuY	2013-09-24 20:55:09.040-05:00
卫青	Deleted	NhuY	2014-03-24 19:17:32.923-05:00
霍光	Deleted	NhuY	2014-11-02 20:45:44.288-06:00
隋炀帝	Added	NhuY	2013-09-24 20:55:47.923-05:00
杨广	Added	NhuY	2013-09-24 20:55:50.890-05:00
唐明皇	Added	NhuY	2013-09-24 20:56:00.522-05:00
田先生	Deleted	NhuY	2013-09-24 21:17:01.736-05:00
忽必烈	Added	NhuY	2013-09-24 21:33:51.690-05:00
藏剑山庄	Added	NhuY	2013-09-24 21:40:57.721-05:00
钟粹宫	Added	NhuY	2013-09-24 21:56:06.575-05:00
鲁丫头	Deleted	NhuY	2013-09-24 22:04:35.570-05:00
干姑姑	Deleted	NhuY	2013-09-24 22:11:59.898-05:00
佘太君	Added	NhuY	2013-09-24 22:33:23.632-05:00
陆放翁	Added	NhuY	2013-09-24 22:51:33.887-05:00
赵士程	Added	NhuY	2013-09-24 22:52:44.895-05:00
宋徽宗	Added	NhuY	2013-09-25 04:12:45.333-05:00
明宪宗	Added	NhuY	2013-09-25 04:33:42.503-05:00
杨玉环	Added	NhuY	2013-09-25 04:39:18.354-05:00
长春宫	Added	NhuY	2013-09-25 05:25:14.857-05:00
吴三桂	Added	NhuY	2013-09-25 05:27:56.144-05:00
陈圆圆	Added	NhuY	2013-09-25 05:28:01.799-05:00
纳兰性德	Added	NhuY	2013-09-25 05:28:12.009-05:00
崇祯	Added	NhuY	2013-09-25 05:33:26.565-05:00
道光帝	Added	NhuY	2013-09-25 05:33:41.606-05:00
广济寺	Added	NhuY	2013-09-25 05:34:28.014-05:00
太和门	Added	NhuY	2013-09-25 16:26:17.147-05:00
太和殿	Added	NhuY	2013-09-25 16:26:21.321-05:00
徐允恭	Added	NhuY	2013-09-25 16:46:26.329-05:00
凝香亭	Added	NhuY	2013-09-25 17:47:23.607-05:00
慈庆宫	Added	NhuY	2013-09-25 17:47:41.221-05:00
邹忌	Added	NhuY	2013-09-25 20:01:28.816-05:00
宫仙子	Deleted	NhuY	2013-09-25 21:19:50.295-05:00
潭柘寺	Added	NhuY	2013-09-26 05:29:49.005-05:00
武媚娘	Added	NhuY	2013-09-27 18:52:04.548-05:00
钟离春	Added	NhuY	2013-09-27 20:35:29.125-05:00
姓姑娘	Deleted	NhuY	2013-09-28 06:22:29.329-05:00
古文渊鉴	Added	NhuY	2013-09-28 06:38:08.708-05:00
单丫头	Deleted	NhuY	2013-09-28 07:01:21.299-05:00
李清照	Added	NhuY	2013-09-28 07:30:04.998-05:00
朱淑真	Added	NhuY	2013-09-28 07:30:08.846-05:00
潭拓寺	Added	NhuY	2013-09-28 11:59:12.720-05:00
费云帆	Added	NhuY	2013-09-28 14:20:08.770-05:00
广州	Added	NhuY	2013-09-28 15:11:28.180-05:00
况宫女	Deleted	NhuY	2013-09-28 15:38:43.064-05:00
晋姐姐	Deleted	NhuY	2013-09-28 16:33:28.751-05:00
梁九功	Added	NhuY	2013-09-28 20:31:03.245-05:00
纳兰容若	Added	NhuY	2013-09-29 08:55:37.001-05:00
双丫头	Deleted	NhuY	2013-09-29 15:15:11.471-05:00
宁古塔	Added	NhuY	2013-09-30 18:28:22.308-05:00
张鹏翮	Added	NhuY	2013-10-01 05:06:36.937-05:00
张伯行	Added	NhuY	2013-10-01 05:07:51.489-05:00
青瓷	Deleted	NhuY	2013-11-04 20:39:11.618-06:00
习姑娘	Deleted	NhuY	2013-10-02 12:12:24.659-05:00
养由基	Added	NhuY	2013-10-02 17:09:19.358-05:00
王老吉	Added	NhuY	2013-10-02 20:28:10.149-05:00
任家族	Deleted	NhuY	2013-10-02 21:59:06.305-05:00
饶了我们吧	Added	NhuY	2013-10-04 04:49:52.009-05:00
百老头	Deleted	NhuY	2013-10-04 05:50:30.416-05:00
王殿下	Deleted	NhuY	2013-10-04 19:38:48.382-05:00
波塞冬	Added	NhuY	2013-10-05 13:03:11.931-05:00
奥古斯汀	Added	NhuY	2013-10-05 13:12:08.614-05:00
艾尼克斯	Added	NhuY	2013-10-05 13:12:28.476-05:00
布兰特	Added	NhuY	2013-10-05 13:25:01.888-05:00
管宫女	Deleted	NhuY	2013-10-05 18:05:46.259-05:00
高句丽	Added	NhuY	2013-10-05 18:16:58.438-05:00
任军师	Deleted	NhuY	2013-10-06 09:59:45.111-05:00
刘德华	Added	NhuY	2013-10-06 10:13:20.631-05:00
